away_team_id,away_team_name,away_team_score,home_team_id,home_team_name,home_team_score,match_id,match_period,match_competition,match_round,match_season,match_seasonId,match_skyId,match_status,match_type,match_venue_id,match_venue_location,match_venue_name,_c18,team_name,total_match_score
t108,Reading,1,t94,Brentford,3,0aea68de-db0f-31dd-a401-3141840790e7,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429934,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",Reading,4
t5,BlackburnRovers,0,t110,StokeCity,1,d6cc08b6-feb3-3a0b-9be6-feb6ce22af3f,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429942,result,Regular,1,Stoke,bet365Stadium,"",BlackburnRovers,1
t57,Watford,0,t38,HuddersfieldTown,2,07ba8d7c-4852-333a-bd8d-64b9acb7738e,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429935,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",Watford,2
t80,SwanseaCity,2,t52,QueensParkRangers,0,a2c9289f-8f91-33a0-8819-14b707cfeb9f,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429954,result,Regular,68,London,KiyanPrinceFoundationStadium,"",SwanseaCity,2
t41,BirminghamCity,0,t17,NottinghamForest,0,b362ef5c-34d9-32c8-a29f-040f9e2792d7,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429953,result,Regular,40,Nottingham,TheCityGround,"",BirminghamCity,0
t107,PrestonNorthEnd,1,t24,DerbyCounty,0,b1e364ff-f395-3b37-adbc-ffc317556cd4,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429951,result,Regular,45,Derby,PrideParkStadium,"",PrestonNorthEnd,1
t38,HuddersfieldTown,1,t37,Barnsley,2,ed831d0b-1f22-329c-b626-056bd49d33f4,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429945,result,Regular,53,Barnsley,Oakwell,"",HuddersfieldTown,3
t112,WycombeWanderers,1,t113,BristolCity,2,8fd78651-744d-3c8f-a6d3-32885be280b8,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429948,result,Regular,4,Bristol,AshtonGate,"",WycombeWanderers,3
t110,StokeCity,0,t9,CoventryCity,0,9c190156-9d6e-3571-bd9f-39b123936fca,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429950,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",StokeCity,0
t94,Brentford,3,t97,CardiffCity,2,e83c029d-e6a6-3f3a-8217-5b1301b8a0b6,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429949,result,Regular,5040,Cardiff,CardiffCityStadium,"",Brentford,5
t102,LutonTown,1,t108,Reading,2,0f869f61-13ff-3b6e-9013-ea2c3a2a627d,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429955,result,Regular,106,Reading,SelectCarLeasingStadium,"",LutonTown,3
t19,SheffieldWednesday,1,t5,BlackburnRovers,1,f0c58ac6-a963-3499-9e8f-a494d4838599,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429946,result,Regular,32,Blackburn,EwoodPark,"",SheffieldWednesday,2
t45,NorwichCity,0,t57,Watford,1,9416ef08-7b0c-3add-8d5b-54dd6cfdd658,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429956,result,Regular,73,Watford,VicarageRoad,"",NorwichCity,1
t24,DerbyCounty,4,t41,BirminghamCity,0,fad609ce-1da2-3393-a065-0a91e178f533,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429957,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",DerbyCounty,4
t25,Middlesbrough,1,t19,SheffieldWednesday,2,0863aad5-f22d-3930-b8c0-4d8f66b5154f,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429965,result,Regular,41,Sheffield,Hillsborough,"",Middlesbrough,3
t9,CoventryCity,0,t107,PrestonNorthEnd,2,5b8d2e41-6a85-302a-90dd-113592fdcaca,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429963,result,Regular,105,Preston,Deepdale,"",CoventryCity,2
t97,CardiffCity,1,t112,WycombeWanderers,2,fd6e2e47-58c6-3eba-a2cd-51bedc852805,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429968,result,Regular,3,Wycombe,AdamsPark,"",CardiffCity,3
t113,BristolCity,1,t102,LutonTown,2,1f149ce0-9882-39be-83bd-2a08ff723c7e,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429960,result,Regular,100,Luton,KenilworthRoad,"",BristolCity,3
t37,Barnsley,2,t72,RotherhamUnited,1,51b938df-b142-31a8-9948-5ca9354a794e,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429964,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",Barnsley,3
t5,BlackburnRovers,1,t38,HuddersfieldTown,2,906b84ad-ab48-3a18-a121-33bf6780d8d2,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429959,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",BlackburnRovers,3
t52,QueensParkRangers,1,t45,NorwichCity,1,0b398d31-8f0f-35d1-a712-dc9f9f8e89ce,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429962,result,Regular,61,Norwich,CarrowRoad,"",QueensParkRangers,2
t17,NottinghamForest,1,t110,StokeCity,1,268ad6f4-0547-3946-9237-93d81b355ba6,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429966,result,Regular,1,Stoke,bet365Stadium,"",NottinghamForest,2
t91,Bournemouth,1,t94,Brentford,2,690d9187-59a7-352d-9d4a-dee26d21909b,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429958,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",Bournemouth,3
t108,Reading,0,t80,SwanseaCity,0,66ac8c9c-1804-3ff0-84ba-ee5591285c07,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429967,result,Regular,2867,Swansea,LibertyStadium,"",Reading,0
t24,DerbyCounty,0,t19,SheffieldWednesday,1,85cfd545-8f7b-367f-b943-ac777de3dbdf,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429977,result,Regular,41,Sheffield,Hillsborough,"",DerbyCounty,1
t9,CoventryCity,2,t103,Millwall,1,4ab8a393-10b9-3c25-8813-db8dbfc307f9,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429973,result,Regular,101,London,TheDen,"",CoventryCity,3
t5,BlackburnRovers,2,t41,BirminghamCity,0,50031aae-b683-3b15-ae32-59c06e8e480b,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429969,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",BlackburnRovers,2
t57,Watford,1,t80,SwanseaCity,2,73397268-f21d-35d4-a50e-a6296e530524,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429979,result,Regular,2867,Swansea,LibertyStadium,"",Watford,3
t37,Barnsley,0,t45,NorwichCity,1,028ddb1f-eaa3-32c6-bad3-abcdadae2d02,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429974,result,Regular,61,Norwich,CarrowRoad,"",Barnsley,1
t17,NottinghamForest,1,t107,PrestonNorthEnd,0,b8d89f56-1389-3eb9-a3a5-5b2176dca9d0,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429975,result,Regular,105,Preston,Deepdale,"",NottinghamForest,1
t25,Middlesbrough,3,t112,WycombeWanderers,1,219e4d07-f60d-3293-9a4c-d469c05372fe,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429980,result,Regular,3,Wycombe,AdamsPark,"",Middlesbrough,4
t108,Reading,2,t38,HuddersfieldTown,1,dcaa8657-8ae0-3f7c-8bef-1cb5469d3c3a,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429971,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",Reading,3
t91,Bournemouth,1,t110,StokeCity,0,470cdecb-15fa-3f33-a0e2-9e415a2007fc,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429978,result,Regular,1,Stoke,bet365Stadium,"",Bournemouth,1
t52,QueensParkRangers,2,t102,LutonTown,0,8a9cb85d-a5a7-3be5-a992-5881cf160e3e,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429972,result,Regular,100,Luton,KenilworthRoad,"",QueensParkRangers,2
t103,Millwall,1,t91,Bournemouth,1,4d28e9d2-83b5-345c-90c6-13d0d85cd64f,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429947,result,Regular,2734,Bournemouth,VitalityStadium,"",Millwall,2
t41,BirminghamCity,1,t25,Middlesbrough,0,6e544f96-37ab-3b46-a9a2-bf3e2f56c32f,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429988,result,Regular,46,Middlesbrough,RiversideStadium,"",BirminghamCity,1
t103,Millwall,1,t17,NottinghamForest,3,474a0b79-6524-36e5-866f-c0e310ba800c,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429989,result,Regular,40,Nottingham,TheCityGround,"",Millwall,4
t38,HuddersfieldTown,0,t57,Watford,2,a2a9aa6b-9755-314b-b04d-0acf6cba3b5b,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429992,result,Regular,73,Watford,VicarageRoad,"",HuddersfieldTown,2
t45,NorwichCity,2,t97,CardiffCity,1,95260dad-2440-376a-a5d3-4f50878380ea,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429985,result,Regular,5040,Cardiff,CardiffCityStadium,"",NorwichCity,3
t102,LutonTown,1,t91,Bournemouth,0,61dcb9af-c98e-3915-99ca-4e02af1d5bcf,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429983,result,Regular,2734,Bournemouth,VitalityStadium,"",LutonTown,1
t107,PrestonNorthEnd,0,t113,BristolCity,2,3a9bd426-79be-3b1d-9617-a4482d9b28a6,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429984,result,Regular,4,Bristol,AshtonGate,"",PrestonNorthEnd,2
t72,RotherhamUnited,1,t24,DerbyCounty,0,9de2433e-f144-3e77-ac1a-3882a2c7417d,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429987,result,Regular,45,Derby,PrideParkStadium,"",RotherhamUnited,1
t110,StokeCity,1,t5,BlackburnRovers,1,c3125959-9d12-3970-bfc9-09e9304ba6bf,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429982,result,Regular,32,Blackburn,EwoodPark,"",StokeCity,2
t80,SwanseaCity,2,t37,Barnsley,0,e468838a-8609-3124-8416-b50779eb410f,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429981,result,Regular,53,Barnsley,Oakwell,"",SwanseaCity,2
t91,Bournemouth,0,t24,DerbyCounty,1,0d61c713-35b2-38e4-9c71-0b05a6f1cbb9,FullTime,SkyBetChampionship,25,Season2020/2021,2020,429994,result,Regular,45,Derby,PrideParkStadium,"",Bournemouth,1
t9,CoventryCity,0,t108,Reading,3,83d79c98-d96f-358c-9154-7d6d823a91a1,FullTime,SkyBetChampionship,25,Season2020/2021,2020,429995,result,Regular,106,Reading,SelectCarLeasingStadium,"",CoventryCity,3
t37,Barnsley,0,t57,Watford,1,4eef8491-6048-3f3d-883a-6dda509c18fa,FullTime,SkyBetChampionship,25,Season2020/2021,2020,429998,result,Regular,73,Watford,VicarageRoad,"",Barnsley,1
t110,StokeCity,3,t72,RotherhamUnited,3,bc624e6b-593d-3873-90e6-10886d5b8c1a,FullTime,SkyBetChampionship,25,Season2020/2021,2020,429996,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",StokeCity,6
t113,BristolCity,0,t45,NorwichCity,2,7ed0e3aa-df98-3f51-bdc5-ebd2648e5c5e,FullTime,SkyBetChampionship,25,Season2020/2021,2020,430003,result,Regular,61,Norwich,CarrowRoad,"",BristolCity,2
t25,Middlesbrough,2,t17,NottinghamForest,1,ddbb9422-c1bb-323e-a842-5681f2332400,FullTime,SkyBetChampionship,25,Season2020/2021,2020,430004,result,Regular,40,Nottingham,TheCityGround,"",Middlesbrough,3
t52,QueensParkRangers,1,t97,CardiffCity,0,ce419e60-1865-39b4-9404-5ff733dbd21f,FullTime,SkyBetChampionship,25,Season2020/2021,2020,430001,result,Regular,5040,Cardiff,CardiffCityStadium,"",QueensParkRangers,1
t103,Millwall,1,t38,HuddersfieldTown,0,9f2509e6-71bc-37ff-817c-9a5bbb7ea0e5,FullTime,SkyBetChampionship,25,Season2020/2021,2020,430002,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",Millwall,1
t102,LutonTown,0,t94,Brentford,1,e0ae3175-6cd9-3b41-b8f3-1a9fda1fd864,FullTime,SkyBetChampionship,25,Season2020/2021,2020,430000,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",LutonTown,1
t107,PrestonNorthEnd,1,t41,BirminghamCity,0,a721a85a-ce01-3c82-bee6-b01de1042c8a,FullTime,SkyBetChampionship,25,Season2020/2021,2020,429999,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",PrestonNorthEnd,1
t57,Watford,2,t110,StokeCity,1,51b17cc6-e3ec-398d-8f95-f43e0a621745,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430014,result,Regular,1,Stoke,bet365Stadium,"",Watford,3
t24,DerbyCounty,1,t52,QueensParkRangers,0,60ea363a-b4be-3d70-b8f6-1bf2186c3d9a,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430013,result,Regular,68,London,KiyanPrinceFoundationStadium,"",DerbyCounty,1
t108,Reading,0,t107,PrestonNorthEnd,0,6b04b989-2f2e-38ca-a652-64a6e4fd5f2b,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430012,result,Regular,105,Preston,Deepdale,"",Reading,0
t5,BlackburnRovers,1,t25,Middlesbrough,0,2b551616-7b80-384e-b281-378d846d33c8,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430010,result,Regular,46,Middlesbrough,RiversideStadium,"",BlackburnRovers,1
t57,Watford,0,t103,Millwall,0,075b8a48-94d1-321d-9f0f-14cee95c96ed,FullTime,SkyBetChampionship,22,Season2020/2021,2020,429961,result,Regular,101,London,TheDen,"",Watford,0
t38,HuddersfieldTown,1,t113,BristolCity,2,5d3c805c-9543-39f9-b365-33810af9ccaf,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430007,result,Regular,4,Bristol,AshtonGate,"",HuddersfieldTown,3
t97,CardiffCity,2,t37,Barnsley,2,e468b13d-2e27-300a-bed9-40d70117c2bd,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430005,result,Regular,53,Barnsley,Oakwell,"",CardiffCity,4
t72,RotherhamUnited,3,t25,Middlesbrough,0,3bb96aad-0877-3e36-8e10-55b01bbade25,FullTime,SkyBetChampionship,21,Season2020/2021,2020,429952,result,Regular,46,Middlesbrough,RiversideStadium,"",RotherhamUnited,3
t19,SheffieldWednesday,0,t9,CoventryCity,2,8d61c0a8-787e-3151-9b37-12bb9622d651,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429986,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",SheffieldWednesday,2
t94,Brentford,1,t80,SwanseaCity,1,be182308-6b36-3ed9-8bd9-aa426517ca52,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430015,result,Regular,2867,Swansea,LibertyStadium,"",Brentford,2
t91,Bournemouth,1,t108,Reading,3,e713863b-695b-3b58-af02-cd207b0a7dc5,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430025,result,Regular,106,Reading,SelectCarLeasingStadium,"",Bournemouth,4
t25,Middlesbrough,0,t45,NorwichCity,0,36653662-1b69-3790-998f-cba22d21ecb0,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430023,result,Regular,61,Norwich,CarrowRoad,"",Middlesbrough,0
t103,Millwall,1,t97,CardiffCity,1,311881db-3205-35c0-8521-e062e7d9df17,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430020,result,Regular,5040,Cardiff,CardiffCityStadium,"",Millwall,2
t102,LutonTown,0,t5,BlackburnRovers,1,9d587581-6e97-32ed-95d3-6e1cdc7f6bb3,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430018,result,Regular,32,Blackburn,EwoodPark,"",LutonTown,1
t112,WycombeWanderers,2,t94,Brentford,7,5338ab13-1b22-3673-8094-7f219397563a,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430019,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",WycombeWanderers,9
t113,BristolCity,0,t24,DerbyCounty,1,2b82ea27-5063-3b5a-8d04-d3426783bfb0,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430021,result,Regular,45,Derby,PrideParkStadium,"",BristolCity,1
t107,PrestonNorthEnd,0,t19,SheffieldWednesday,1,f6078bdf-0b20-3086-91ae-970d15248e75,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430027,result,Regular,41,Sheffield,Hillsborough,"",PrestonNorthEnd,1
t80,SwanseaCity,3,t72,RotherhamUnited,1,6a450ae7-c231-326b-86e5-2ce8d070f0b9,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430026,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",SwanseaCity,4
t9,CoventryCity,1,t41,BirminghamCity,1,156d5cee-a815-395b-8775-f4822ef7d844,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430017,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",CoventryCity,2
t37,Barnsley,0,t17,NottinghamForest,0,f41c2b94-a3ef-3a5a-892c-01331f08a8c8,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430024,result,Regular,40,Nottingham,TheCityGround,"",Barnsley,0
t110,StokeCity,1,t38,HuddersfieldTown,1,29dd894d-3cb9-3d5d-8cae-2795f759dedd,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430022,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",StokeCity,2
t52,QueensParkRangers,2,t57,Watford,1,6b17b649-b1be-34d7-bb4a-b0dd9c0c2331,FullTime,SkyBetChampionship,27,Season2020/2021,2020,430028,result,Regular,73,Watford,VicarageRoad,"",QueensParkRangers,3
t45,NorwichCity,0,t103,Millwall,0,a40bcd1d-0109-3ca1-9057-ea896afeff4d,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430011,result,Regular,101,London,TheDen,"",NorwichCity,0
t17,NottinghamForest,2,t9,CoventryCity,1,0db84d31-a58a-3e86-bef0-5143edfb20ee,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430008,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",NottinghamForest,3
t19,SheffieldWednesday,2,t91,Bournemouth,1,7152ff3d-a539-30e0-9ca1-ae82a80ee73e,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430006,result,Regular,2734,Bournemouth,VitalityStadium,"",SheffieldWednesday,3
t41,BirminghamCity,0,t112,WycombeWanderers,0,c7e0b4a5-098c-3d02-bae7-2e4e5add94f3,FullTime,SkyBetChampionship,26,Season2020/2021,2020,430016,result,Regular,3,Wycombe,AdamsPark,"",BirminghamCity,0
t24,DerbyCounty,0,t72,RotherhamUnited,3,2fe1a700-e678-3d50-a065-a72c2108df76,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429940,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",DerbyCounty,3
t113,BristolCity,2,t94,Brentford,3,004988d5-08bd-3591-9fe8-f6027149a0c4,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429970,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",BristolCity,5
t45,NorwichCity,0,t80,SwanseaCity,2,f6b095dc-d8fb-36ed-8d0e-d9065f3f3a69,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430039,result,Regular,2867,Swansea,LibertyStadium,"",NorwichCity,2
t57,Watford,0,t9,CoventryCity,0,f019f504-c303-3453-86c0-81d139639a05,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430032,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",Watford,0
t97,CardiffCity,2,t113,BristolCity,0,43224751-58de-3db6-af82-f6723e8a9697,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430031,result,Regular,4,Bristol,AshtonGate,"",CardiffCity,2
t94,Brentford,4,t25,Middlesbrough,1,caebe297-d0f2-3b40-83db-d22f42bcdae6,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430034,result,Regular,46,Middlesbrough,RiversideStadium,"",Brentford,5
t41,BirminghamCity,2,t91,Bournemouth,3,e03e4c1e-9411-35fe-bfea-99e85fc27e22,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430030,result,Regular,2734,Bournemouth,VitalityStadium,"",BirminghamCity,5
t17,NottinghamForest,3,t112,WycombeWanderers,0,02a8b219-f23d-3f5b-bb7d-aeffe17f65ff,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430040,result,Regular,3,Wycombe,AdamsPark,"",NottinghamForest,3
t38,HuddersfieldTown,1,t102,LutonTown,1,79208ffd-919b-386e-a24f-d2c987dfaaef,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430033,result,Regular,100,Luton,KenilworthRoad,"",HuddersfieldTown,2
t19,SheffieldWednesday,1,t103,Millwall,4,dff5f400-f5b8-38c1-901c-f5e52107eb21,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430035,result,Regular,101,London,TheDen,"",SheffieldWednesday,5
t72,RotherhamUnited,2,t107,PrestonNorthEnd,1,eb7b2520-16fd-3d7a-8bd4-9924b56e8d31,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430036,result,Regular,105,Preston,Deepdale,"",RotherhamUnited,3
t5,BlackburnRovers,0,t52,QueensParkRangers,1,dd56a2ac-fce6-3b89-97dd-54916f531da0,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430037,result,Regular,68,London,KiyanPrinceFoundationStadium,"",BlackburnRovers,1
t108,Reading,0,t110,StokeCity,0,5cc34801-189a-3cf3-9570-498590ab15df,FullTime,SkyBetChampionship,28,Season2020/2021,2020,430038,result,Regular,1,Stoke,bet365Stadium,"",Reading,0
t97,CardiffCity,2,t72,RotherhamUnited,1,8eee6994-495d-35fb-a573-6348feef2fba,FullTime,SkyBetChampionship,23,Season2020/2021,2020,429976,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",CardiffCity,3
t112,WycombeWanderers,0,t19,SheffieldWednesday,2,f9d0e4ff-e893-345b-ac34-40e3aa8fdd19,FullTime,SkyBetChampionship,25,Season2020/2021,2020,429997,result,Regular,41,Sheffield,Hillsborough,"",WycombeWanderers,2
t94,Brentford,3,t108,Reading,1,4a3dda41-2e39-3faa-b4a8-2aafe2126140,FullTime,SkyBetChampionship,24,Season2020/2021,2020,429991,result,Regular,106,Reading,SelectCarLeasingStadium,"",Brentford,4
t107,PrestonNorthEnd,2,t5,BlackburnRovers,1,df3002a7-52d6-3da8-ad0e-bd2a193fed8b,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430042,result,Regular,32,Blackburn,EwoodPark,"",PrestonNorthEnd,3
t91,Bournemouth,0,t17,NottinghamForest,0,fb7e1f1b-f1f9-3a68-aea3-dc076aeace3c,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430048,result,Regular,40,Nottingham,TheCityGround,"",Bournemouth,0
t102,LutonTown,1,t41,BirminghamCity,0,007986b2-091a-36f1-a2d2-8eb9ff154647,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430041,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",LutonTown,1
t112,WycombeWanderers,3,t38,HuddersfieldTown,2,d28f1dc5-1651-3c9e-9e4a-74baa62e668e,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430046,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",WycombeWanderers,5
t110,StokeCity,1,t45,NorwichCity,4,faf4690d-6eea-331c-ba3b-572d83b7dd2f,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430047,result,Regular,61,Norwich,CarrowRoad,"",StokeCity,5
t113,BristolCity,0,t57,Watford,6,f561fe01-2eb3-32eb-90b6-f9f531f47546,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430052,result,Regular,73,Watford,VicarageRoad,"",BristolCity,6
t103,Millwall,2,t108,Reading,1,4d3aa4c5-e9f8-36dd-9452-2d69e0334c98,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430049,result,Regular,106,Reading,SelectCarLeasingStadium,"",Millwall,3
t9,CoventryCity,1,t97,CardiffCity,3,6149d8dc-0461-37ae-8caa-c1db15887a80,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430044,result,Regular,5040,Cardiff,CardiffCityStadium,"",CoventryCity,4
t25,Middlesbrough,1,t24,DerbyCounty,2,b606b5dc-b792-36ce-abab-2d788b683f1b,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430045,result,Regular,45,Derby,PrideParkStadium,"",Middlesbrough,3
t37,Barnsley,2,t94,Brentford,0,79928571-b39c-35b2-a223-77cef1986e2f,FullTime,SkyBetChampionship,29,Season2020/2021,2020,430043,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",Barnsley,2
t19,SheffieldWednesday,0,t110,StokeCity,1,44107ef2-8eae-3303-a17d-f95ddab0e45d,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430057,result,Regular,1,Stoke,bet365Stadium,"",SheffieldWednesday,1
t57,Watford,1,t107,PrestonNorthEnd,0,0f46ef84-2cf0-306d-90db-6e9cd787cb11,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430056,result,Regular,105,Preston,Deepdale,"",Watford,1
t108,Reading,2,t113,BristolCity,0,c924df49-126e-3123-a83a-ff4a5782fc74,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430053,result,Regular,4,Bristol,AshtonGate,"",Reading,2
t38,HuddersfieldTown,1,t25,Middlesbrough,2,72771d3d-d8dc-36fc-993a-f01b8a7ca48b,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430055,result,Regular,46,Middlesbrough,RiversideStadium,"",HuddersfieldTown,3
t24,DerbyCounty,2,t112,WycombeWanderers,1,2c234524-34aa-317f-865e-920bce1ecc2d,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430058,result,Regular,3,Wycombe,AdamsPark,"",DerbyCounty,3
t97,CardiffCity,2,t102,LutonTown,0,616e0706-1b27-3b90-9565-477629f9e7ef,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430054,result,Regular,100,Luton,KenilworthRoad,"",CardiffCity,2
t45,NorwichCity,2,t9,CoventryCity,0,cbbafbf3-dc67-30eb-9283-8a36393b7959,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430061,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",NorwichCity,2
t94,Brentford,1,t52,QueensParkRangers,2,3d847a2d-fa8e-379d-ac07-dcc536e14414,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430063,result,Regular,68,London,KiyanPrinceFoundationStadium,"",Brentford,3
t41,BirminghamCity,0,t103,Millwall,2,96c3a3b7-8848-3355-a974-a56af37d3b81,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430062,result,Regular,101,London,TheDen,"",BirminghamCity,2
t17,NottinghamForest,0,t80,SwanseaCity,1,18e65063-3781-3939-89c7-d3198c353da7,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430064,result,Regular,2867,Swansea,LibertyStadium,"",NottinghamForest,1
t5,BlackburnRovers,1,t37,Barnsley,2,a28e80ea-6a4b-3203-bc7a-7d9a0cf12b54,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430059,result,Regular,53,Barnsley,Oakwell,"",BlackburnRovers,3
t72,RotherhamUnited,0,t91,Bournemouth,1,aec8d600-bb3b-38d4-946d-1cc0cb3fd006,FullTime,SkyBetChampionship,30,Season2020/2021,2020,430060,result,Regular,2734,Bournemouth,VitalityStadium,"",RotherhamUnited,1
